datelastmodified	basisofrecord	country	stateprovince	institutioncode	collectioncode	catalognumber	kingdom	phylum	taxonclass	ordem	family	genus	species	subspecies	scientificname	scientificnameauthor	typestatus	yearcollected	monthcollected	daycollected	collector	collectornumber	fieldnumber	julianday	timeofday	identifiedby	yearidentified	monthidentified	dayidentified	continentocean	county	locality	verbatimlatitude	verbatimlongitude	longitude	latitude	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode	historyofdeposit	depositor	yeardeposited	monthdeposited	daydeposited
2009-01-27T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	19982	Plantae	Magnoliophyta			Fabaceae	Machaerium	hirtum		Machaerium hirtum			2008	06	21	Valéria Stranghetti									South America	Magda	Faz. São Francisco			-50.293301	-20.4736																			
2003-09-04T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	2088	Plantae	Magnoliophyta			Fabaceae	Machaerium	hirtum		Machaerium hirtum			1986	01	09	J. Coelho									South America	São Paulo	Itaquera			-46.464298	-23.5735																			
2016-07-28T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	21933	Plantae	Magnoliophyta			Fabaceae	Machaerium	hirtum		Machaerium hirtum			2004	10	01	Tiago Egydio Barreto									South America	Gália	A Estação Ecológica dos Caetetus (EEC) possui uma área contínua de 2178,84 ha, dentro da bacia hidrográfica do Médio Paranapanema.			-49.7	-22.4077																			
2016-07-29T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	21934	Plantae	Magnoliophyta			Fabaceae	Machaerium	hirtum		Machaerium hirtum			2010	07	01	Tiago Egydio Barreto									South America	Gália	A Estação Ecológica dos Caetetus (EEC) possui uma área contínua de 2178,84 ha, dentro da bacia hidrográfica do Médio Paranapanema.			-49.7	-22.4077																			
2003-11-03T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	2223	Plantae	Magnoliophyta			Fabaceae	Machaerium	hirtum		Machaerium hirtum			1995	01	16	Silvana Aparecida Pires de Godoy									South America	São Paulo	Itaquera			-46.466701	-23.5833																			
2001-12-14T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	2281	Plantae	Magnoliophyta			Fabaceae	Machaerium	hirtum		Machaerium hirtum			1984	03	09	Meiriane Bittar									South America	São Paulo	Butantã			-46.726601	-23.580601																			
2002-05-23T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	3409	Plantae	Magnoliophyta			Fabaceae	Machaerium	hirtum		Machaerium hirtum			1984	05	24	Lucia Rossi									South America	São Paulo	Aclimação			-46.6287	-23.574301																			
2002-05-23T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	3411	Plantae	Magnoliophyta			Fabaceae	Machaerium	hirtum		Machaerium hirtum			1993	06	07	Simone Justamante De Sordi									South America	São Paulo	Aclimação			-46.6287	-23.574301																			
2003-12-04T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	7898	Plantae	Magnoliophyta			Fabaceae	Machaerium	hirtum		Machaerium hirtum			2001	02	09	Olga Kotchetkoff Henriques e Maurício de Oliveira									South America	Ribeirão Preto	Morro da Vitória			-47.780102	-21.1637																			
2004-01-05T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	8018	Plantae	Magnoliophyta			Fabaceae	Machaerium	hirtum		Machaerium hirtum			2001	02	16	Olga Kotchetkoff Henriques e Marco Sandrini									South America	Ribeirão Preto	Fragmento florestal muito alterado, ao lado do anel viário contorno Norte			-47.882301	-21.144199																			
2004-01-05T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	8019	Plantae	Magnoliophyta			Fabaceae	Machaerium	hirtum		Machaerium hirtum			2001	05	30	Olga Kotchetkoff Henriques e Maurício de Oliveira									South America	Ribeirão Preto	Fragmento florestal situado na fazenda Tamboril			-47.9599	-21.323																			
2004-01-05T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	8025	Plantae	Magnoliophyta			Fabaceae	Machaerium	hirtum		Machaerium hirtum			2001	09	03	Olga Kotchetkoff Henriques e Andrei Furlan									South America	Ribeirão Preto	Fragmento florestal situado ao longo do córrego Tamanduá			-47.664101	-21.168301																			
2004-01-07T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	8030	Plantae	Magnoliophyta			Fabaceae	Machaerium	hirtum		Machaerium hirtum			2001	08	28	Olga Kotchetkoff Henriques e Maurício de Oliveira									South America	Ribeirão Preto	Fragmento florestal situado próximo à foz do ribeirão Tamanduá no rio Pardo			-47.649799	-21.148001																			
2004-01-07T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	8034	Plantae	Magnoliophyta			Fabaceae	Machaerium	hirtum		Machaerium hirtum			2000	11	21	Olga Kotchetkoff Henriques									South America	Ribeirão Preto	Fragmento de cerradão situado próximo ao bairro Ribeirão Verde			-47.7505	-21.1343																			
2004-01-07T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	8043	Plantae	Magnoliophyta			Fabaceae	Machaerium	hirtum		Machaerium hirtum			2001	02	20	Olga Kotchetkoff Henriques e Maurício de Oliveira									South America	Ribeirão Preto	Fragmento florestal situado na fazenda da Bomba			-47.930199	-21.3267																			
2004-01-13T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	8049	Plantae	Magnoliophyta			Fabaceae	Machaerium	hirtum		Machaerium hirtum			2002	01	24	Olga Kotchetkoff Henriques, Anselmo Nogueira, Camila Sanches e Camila Novaes									South America	Ribeirão Preto	Fragmento florestal situado próximo à divisa com Sertãozinho			-49.607399	-21.055599																			
2004-01-13T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	8053	Plantae	Magnoliophyta			Fabaceae	Machaerium	hirtum		Machaerium hirtum			2002	02	27	Olga Kotchetkoff Henriques e Maurício Bohlinger									South America	Ribeirão Preto	Fragmento florestal situado nas proximidades do rio Pardo, região noroeste da cidade			-47.766499	-21.0965																			
2004-01-13T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	8054	Plantae	Magnoliophyta			Fabaceae	Machaerium	hirtum		Machaerium hirtum			2002	03	20	Olga Kotchetkoff Henriques e Maurício Bohlinger									South America	Ribeirão Preto	Fragmento florestal situado na região sul do município			-47.874802	-21.320101																			
2004-01-13T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	8055	Plantae	Magnoliophyta			Fabaceae	Machaerium	hirtum		Machaerium hirtum			2002	02	27	Olga Kotchetkoff Henriques e Maurício Bohlinger									South America	Ribeirão Preto	Fragmento florestal situado na margem do rio Pardo, região norte do município			-47.760899	-21.087299																			
2004-01-13T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	8057	Plantae	Magnoliophyta			Fabaceae	Machaerium	hirtum		Machaerium hirtum			2002	02	06	Olga Kotchetkoff Henriques e Maiaro Nogueira									South America	Ribeirão Preto	Fragmento florestal situado na margem do córrego Macaúba			-47.835701	-21.0846																			
2004-01-13T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	8058	Plantae	Magnoliophyta			Fabaceae	Machaerium	hirtum		Machaerium hirtum			2000	12	13	Olga Kotchetkoff Henriques e Paulo de Tarso Mello									South America	Ribeirão Preto	Fragmento florestal situado na margem do ribeirão Preto, em local destinado à implantação do Distrito Industrial			-47.805302	-21.0923																			
2004-01-14T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	8063	Plantae	Magnoliophyta			Fabaceae	Machaerium	hirtum		Machaerium hirtum			2001	02	20	Olga Kotchetkoff Henriques e Maurício de Oliveira									South America	Ribeirão Preto	Fragmento florestal conhecido na região como Cruz do Pedro, região sul do município			-47.8997	-21.2987																			
2004-01-14T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	8067	Plantae	Magnoliophyta			Fabaceae	Machaerium	hirtum		Machaerium hirtum			2001	12	03	Olga Kotchetkoff Henriques e Andrei Furlan									South America	Ribeirão Preto	Fragmento florestal próximo ao distrito de Bonfim Paulista. Consiste em uma grota onde ocorrem várias nascentes			-47.8041	-21.2971																			
2002-04-15T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	2722	Plantae	Magnoliophyta			Fabaceae	Machaerium	lanatum		Machaerium lanatum			1976	01	01	João Batista Baitello									South America	São Paulo	Horto Florestal			-46.4333	-23.366699																			
2002-04-15T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	2720	Plantae	Magnoliophyta			Fabaceae	Machaerium	legale		Machaerium legale			1984	01	01	Yara Struffaldi De Vuono									South America	São Paulo	Ipiranga			-46.613602	-23.635799																			
2005-11-23T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	10930	Plantae	Magnoliophyta			Fabaceae	Machaerium	nyctitans		Machaerium nyctitans			2001	08	03	Geraldo A. Daher Corrêa Franco									South America	Gália	_			6.1382	0.0871																			
2006-10-25T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	17339	Plantae	Magnoliophyta			Fabaceae	Machaerium	nyctitans		Machaerium nyctitans			2004	07	01	Guilherme Aguirre									South America	São Luís do Paraitinga	_			-45.3106	-23.223101																			
2014-09-01T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	21055	Plantae	Magnoliophyta			Fabaceae	Machaerium	nyctitans		Machaerium nyctitans			2008	01	01	Eduardo Anversa Athayde									South America	Angatuba	Fazenda Três Lagoas e Fazenda Arca			-48.462766	-23.344612																			
2016-07-28T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	21932	Plantae	Magnoliophyta			Fabaceae	Machaerium	nyctitans		Machaerium nyctitans			2002	05	25	Tiago Egydio Barreto									South America	Gália	A Estação Ecológica dos Caetetus (EEC) possui uma área contínua de 2178,84 ha, dentro da bacia hidrográfica do Médio Paranapanema.			-49.700238	-22.4077728																			
2016-07-28T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	21933	Plantae	Magnoliophyta			Fabaceae	Machaerium	nyctitans		Machaerium nyctitans			2004	10	01	Tiago Egydio Barreto									South America	Gália	A Estação Ecológica dos Caetetus (EEC) possui uma área contínua de 2178,84 ha, dentro da bacia hidrográfica do Médio Paranapanema.			-49.7	-22.4077																			
2010-01-04T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	2228	Plantae	Magnoliophyta			Fabaceae	Machaerium	nyctitans		Machaerium nyctitans			1995	03	27	Ricardo José Francischetti Garcia									South America	São Paulo	Itaquera			-46.466701	-23.5833																			
2004-05-05T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	2277	Plantae	Magnoliophyta			Fabaceae	Machaerium	nyctitans		Machaerium nyctitans			1984	06	20	Lúcia Rossi									South America	São Paulo	Butantã			-46.726601	-23.580601																			
2002-09-16T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	2717	Plantae	Magnoliophyta			Fabaceae	Machaerium	nyctitans		Machaerium nyctitans			1998	09	01	Sérgio N. Pagano									South America	São Paulo	Grajaú			-46.6787	-23.729299																			
2002-04-15T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	2719	Plantae	Magnoliophyta			Fabaceae	Machaerium	nyctitans		Machaerium nyctitans			1991	01	01	Vanir D.F. Nastri									South America	São Paulo	Ipiranga			-46.622799	-23.651899																			
2002-07-11T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	4618	Plantae	Magnoliophyta			Fabaceae	Machaerium	nyctitans		Machaerium nyctitans			1993	02	01	Ricardo José Francischetti Garcia									South America	São Paulo	Capão Redondo			-46.7738	-23.6625																			
2002-07-11T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	4625	Plantae	Magnoliophyta			Fabaceae	Machaerium	nyctitans		Machaerium nyctitans			1993	05	01	Ricardo José Francischetti Garcia									South America	São Paulo	Capão Redondo			-46.7738	-23.6625																			
2002-07-11T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	4633	Plantae	Magnoliophyta			Fabaceae	Machaerium	nyctitans		Machaerium nyctitans			1992	08	01	Ricardo José Francischetti Garcia									South America	São Paulo	Capão Redondo			-46.7738	-23.6625																			
2003-11-07T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	4901	Plantae	Magnoliophyta			Fabaceae	Machaerium	nyctitans		Machaerium nyctitans			2002	03	01	Alexandre Romariz Duarte									South America	Sete Barras	3 km da base do núcleo Sete Barras			-47.9249	-24.181																			
2004-01-05T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	8018	Plantae	Magnoliophyta			Fabaceae	Machaerium	nyctitans		Machaerium nyctitans			2001	02	16	Olga Kotchetkoff Henriques e Marco Sandrini									South America	Ribeirão Preto	Fragmento florestal muito alterado, ao lado do anel viário contorno Norte			-47.882301	-21.144199																			
2004-01-13T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	8054	Plantae	Magnoliophyta			Fabaceae	Machaerium	nyctitans		Machaerium nyctitans			2002	03	20	Olga Kotchetkoff Henriques e Maurício Bohlinger									South America	Ribeirão Preto	Fragmento florestal situado na região sul do município			-47.874802	-21.320101																			
2004-07-13T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	8421	Plantae	Magnoliophyta			Fabaceae	Machaerium	oblongifolium		Machaerium oblongifolium			2000	03	01	Luciana Ferreira Alves									South America	Ibiúna	AGOSTINHO			-47.076	-23.692801																			
2004-07-13T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	8423	Plantae	Magnoliophyta			Fabaceae	Machaerium	oblongifolium		Machaerium oblongifolium			2000	03	01	Luciana Ferreira Alves									South America	Ibiúna	BETO JAMIL			-47.072899	-23.7155																			
2004-07-13T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	8432	Plantae	Magnoliophyta			Fabaceae	Machaerium	oblongifolium		Machaerium oblongifolium			2000	03	01	Luciana Ferreira Alves									South America	Cotia	MGB			-46.956799	-23.695801																			
2004-07-13T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	8436	Plantae	Magnoliophyta			Fabaceae	Machaerium	oblongifolium		Machaerium oblongifolium			2000	03	01	Luciana Ferreira Alves									South America	Ibiúna	PEDRO			-47.092499	-23.714899																			
2008-02-08T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	1300	Plantae	Magnoliophyta			Fabaceae	Machaerium	paraguariense		Machaerium paraguariense			2000	05	31	Giselda Durigan									South America	Pereira Barreto	Fazenda Esmeralda - Terceira Aliança (Assentamento INCRA)			-50.944901	-20.8407													<nO>Fragmento K19: o material coletado está depositado no Herbário da Estação Ecológica de Assis (EEA). A lista de espécies vinculada a esta coleta é constituída de espécies arbóreas em sua maioria e de algumas espécies não arbóreas mas de interesse econômico.</nO>						
2000-10-24T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	1407	Plantae	Magnoliophyta			Fabaceae	Machaerium	paraguariense		Machaerium paraguariense			1993	01	01	Salis, S. M., Tamashiro, J. Y., Joly, C. A.									South America	Buri	Fazenda Santa Elisa			-48.1269	-22.166901													<nO>Não há citação precisa da data de coleta. A data refere-se ao ano de aceitação do artigo pela revista. Estes dados foram inseridos pela bióloga Paula F. Drummond de Castro.</nO>						
2008-03-13T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	18287	Plantae	Magnoliophyta			Fabaceae	Machaerium	paraguariense		Machaerium paraguariense			2007	07	14	Valéria Stranghetti									South America	Votuporanga	Fazenda Primavera			-50.0867	-20.514401																			
2004-07-14T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	8439	Plantae	Magnoliophyta			Fabaceae	Machaerium	paraguariense		Machaerium paraguariense			2000	03	01	Luis Carlos Bernacci									South America	Ibiúna	AGOSTINHO			-47.076	-23.692801																			
2008-02-08T00:00:00	Occurrence	Brasil	São Paulo	FAPESP	SINBIOTA	859	Plantae	Magnoliophyta			Fabaceae	Machaerium	paraguariense		Machaerium paraguariense			2000	05	03	Giselda Durigan									South America	Guaraçaí	Fazenda Sant'Ana - área pertencente ao Parque Estadual do Aguapeí			-51.379902	-21.235599													<nO>Fragmento IJ1: o material coletado está depositado no Herbário da Estação Ecológica de Assis (EEA). A lista de espécies vinculada a esta coleta é constituída de espécies arbóreas em sua maioria e de algumas espécies não arbóreas mas de interesse econômico.</nO>						
